user,item,label
22567,3236,1
22567, 3839,0
15748,6370,1
15748, 12820,0
2890,11920,1
2890, 18684,0
28457,16279,1
28457, 8100,0
10272,7772,1
10272, 17170,0
21316,12474,1
21316, 12577,0
44013,4366,1
44013, 10600,0
4542,10851,1
4542, 11645,0
494,18135,1
494, 4866,0
32615,9355,1
32615, 8076,0
13031,15830,1
13031, 3863,0
1335,10388,1
1335, 5448,0
18715,7607,1
18715, 16247,0
29859,19295,1
29859, 10148,0
43367,19714,1
43367, 15098,0
40904,3704,1
40904, 12430,0
8363,6015,1
8363, 15655,0
21778,10351,1
21778, 6925,0
29043,10513,1
29043, 14688,0
9228,3293,1
9228, 14655,0
3752,16199,1
3752, 653,0
6279,14835,1
6279, 12394,0
3196,7575,1
3196, 14274,0
22029,14049,1
22029, 4580,0
34212,8086,1
34212, 3109,0
9676,15166,1
9676, 18946,0
18369,18558,1
18369, 4450,0
48536,3992,1
48536, 17549,0
15117,3466,1
15117, 4111,0
4223,19326,1
4223, 2045,0
21941,9329,1
21941, 12700,0
47488,12961,1
47488, 11610,0
16332,15266,1
16332, 7533,0
39671,14696,1
39671, 2825,0
38192,19280,1
38192, 6529,0
26889,3567,1
26889, 151,0
33269,5778,1
33269, 4924,0
27110,15363,1
27110, 8379,0
5900,11663,1
5900, 18125,0
10121,6539,1
10121, 5802,0
42549,13082,1
42549, 18480,0
42917,5410,1
42917, 5358,0
3715,1974,1
3715, 1081,0
9386,17901,1
9386, 15448,0
36462,7847,1
36462, 3214,0
42180,17544,1
42180, 658,0
47247,13182,1
47247, 14283,0
25684,7607,1
25684, 18065,0
20898,5401,1
20898, 10533,0
14936,12565,1
14936, 3680,0
35307,17819,1
35307, 4968,0
32121,7548,1
32121, 6192,0
41250,11889,1
41250, 17717,0
12587,8109,1
12587, 15044,0
48341,3438,1
48341, 6531,0
45674,17740,1
45674, 1319,0
5796,12495,1
5796, 13222,0
25816,16741,1
25816, 15311,0
18620,16030,1
18620, 19581,0
20850,4684,1
20850, 15825,0
25233,8660,1
25233, 4311,0
13536,15955,1
13536, 18904,0
44486,11646,1
44486, 17809,0
45037,19504,1
45037, 10737,0
49369,1448,1
49369, 12657,0
27868,6552,1
27868, 17436,0
42876,10182,1
42876, 2627,0
48372,5719,1
48372, 17998,0
14826,13406,1
14826, 524,0
29596,18397,1
29596, 9642,0
31952,1163,1
31952, 11368,0
26891,7079,1
26891, 14708,0
15586,12324,1
15586, 1695,0
18958,7155,1
18958, 12601,0
16607,16020,1
16607, 13162,0
48132,9492,1
48132, 14948,0
28819,108,1
28819, 11634,0
40225,3628,1
40225, 7084,0
27931,15694,1
27931, 9810,0
43269,12952,1
43269, 9659,0
3510,19566,1
3510, 19726,0
42132,2969,1
42132, 16373,0
5719,10694,1
5719, 624,0
19283,17778,1
19283, 3542,0
5897,6913,1
5897, 19688,0
44378,7079,1
44378, 1926,0
43738,11400,1
43738, 4207,0
33910,19483,1
33910, 3291,0
27560,574,1
27560,12384,0
42702,7029,1
42702, 9738,0
1804,1361,1
1804, 9979,0
29340,7741,1
29340, 8768,0
21807,10311,1
21807, 8019,0
33586,4770,1
33586, 19726,0
36818,16808,1
36818, 11393,0
47732,10534,1
47732, 12357,0
34239,15663,1
34239, 14489,0
24430,278,1
24430, 5084,0
7945,15458,1
7945, 9800,0
29825,7029,1
29825, 18624,0
45310,3966,1
45310, 6713,0
14799,11924,1
14799, 5815,0
4327,10750,1
4327, 10904,0
42600,12932,1
42600, 16357,0
44206,6036,1
44206, 2151,0
42265,5916,1
42265, 8389,0
48584,6163,1
48584, 7553,0
15192,18407,1
15192, 14738,0
45259,4343,1
45259, 19633,0
4534,17233,1
4534, 7992,0
12167,8953,1
12167, 15162,0
22735,2936,1
22735, 12837,0
32553,3614,1
32553, 4746,0
17699,18981,1
17699, 11566,0
19982,8850,1
19982, 17931,0
41324,14925,1
41324, 1837,0
26980,15940,1
26980, 12662,0
47103,4896,1
47103, 10244,0
27944,6130,1
27944, 4502,0
16208,4991,1
16208, 16464,0
13009,10190,1
13009, 4604,0
45885,18759,1
45885, 4244,0
3259,1760,1
3259, 10625,0
14829,15530,1
14829, 13274,0
13746,2029,1
13746, 19268,0
39595,13658,1
39595, 7207,0
23542,6472,1
23542, 10064,0
29052,3555,1
29052, 232,0
48277,2751,1
48277, 5579,0
45806,10187,1
45806, 878,0
34392,8047,1
34392, 15837,0
33267,10730,1
33267, 8927,0
13500,8637,1
13500, 14666,0
27060,2695,1
27060, 10125,0
21507,17110,1
21507, 1168,0
11348,8732,1
11348, 5188,0
34639,15182,1
34639,18332,0
9919,18407,1
9919, 10343,0
21308,1186,1
21308, 16488,0
2237,9164,1
2237, 10251,0
16524,1786,1
16524, 11755,0
35277,9128,1
35277, 17714,0
15169,6241,1
15169, 11022,0
4204,4437,1
4204, 14727,0
18384,16385,1
18384, 15991,0
37086,19486,1
37086, 5111,0
33655,11103,1
33655, 6245,0
21904,4541,1
21904, 3970,0
19329,12400,1
19329, 4033,0
22317,14928,1
22317, 19617,0
8377,8855,1
8377, 13688,0
46985,19112,1
46985, 15057,0
3062,13770,1
3062, 14031,0
44764,16831,1
44764, 7329,0
14883,832,1
14883, 2820,0
36890,12474,1
36890, 11255,0
19674,16411,1
19674, 5098,0
26146,17969,1
26146, 5499,0
15760,6881,1
15760,57,0
24560,4083,1
24560,7754,0
32762,3466,1
32762, 5828,0
40726,6396,1
40726, 19696,0
21857,3490,1
21857, 17304,0
13985,8218,1
13985, 13151,0
32403,14558,1
32403, 4602,0
15512,680,1
15512, 7976,0
41929,10025,1
41929, 14063,0
9765,17613,1
9765, 17958,0
34814,5659,1
34814, 11726,0
42507,843,1
42507, 8661,0
34678,77,1
34678, 14690,0
33273,13904,1
33273, 18748,0
26391,1364,1
26391, 11025,0
31697,13085,1
31697, 12181,0
2623,7316,1
2623, 19316,0
39138,9985,1
39138, 11432,0
5545,12924,1
5545, 1386,0
21328,1864,1
21328, 17707,0
10443,13035,1
10443, 11294,0
13753,8085,1
13753, 19368,0
16383,13760,1
16383, 8496,0
41198,19332,1
41198, 13728,0
34497,16033,1
34497, 17753,0
32304,12327,1
32304, 105,0
9784,12748,1
9784, 3828,0
28072,19122,1
28072, 11097,0
26509,10432,1
26509, 15506,0
98,990,1
98, 6748,0
15622,15976,1
15622, 19173,0
27961,6470,1
27961, 1974,0
44310,15854,1
44310, 17020,0
49146,5935,1
49146, 11075,0
23078,8272,1
23078, 12898,0
5015,194,1
5015, 8068,0
16395,18891,1
16395, 16232,0
22801,16061,1
22801, 12665,0
39435,7798,1
39435, 16709,0
15691,19593,1
15691, 1696,0
47098,7992,1
47098, 14835,0
21691,8987,1
21691, 7617,0
22375,15471,1
22375, 6449,0
38628,11202,1
38628, 14216,0
10874,2271,1
10874, 14127,0
4466,17679,1
4466, 10623,0
21622,2038,1
21622, 12174,0
16333,4445,1
16333, 19529,0
8710,1754,1
8710, 14541,0
6992,2969,1
6992, 16130,0
49041,15313,1
49041, 18052,0
15824,5924,1
15824, 3625,0
13506,2469,1
13506, 18323,0
31312,266,1
31312, 16920,0
46680,12953,1
46680, 19729,0
17097,18488,1
17097, 10199,0
39752,6094,1
39752, 9155,0
49355,2414,1
49355, 2620,0
4486,4858,1
4486, 1186,0
43579,9358,1
43579, 15436,0
1811,3577,1
1811, 16984,0
37090,15834,1
37090, 3864,0
37766,14457,1
37766, 10930,0
18283,19324,1
18283, 11411,0
37850,911,1
37850,18819,0
2215,8447,1
2215, 15600,0
18587,9063,1
18587,18036,0
12396,19274,1
12396, 13462,0
15644,7383,1
15644, 7412,0
3643,13177,1
3643, 16117,0
6328,18227,1
6328, 6185,0
29522,10216,1
29522, 16259,0
48818,10950,1
48818, 16664,0
10576,534,1
10576, 8360,0
41353,18915,1
41353, 3116,0
3617,6826,1
3617, 17657,0
943,15083,1
943, 15709,0
17136,6188,1
17136, 917,0
25261,13350,1
25261, 13953,0
3546,12093,1
3546, 16428,0
34987,17425,1
34987, 11528,0
3771,3895,1
3771, 11316,0
9663,19003,1
9663, 3343,0
7058,4138,1
7058, 4152,0
44976,15807,1
44976, 1399,0
7509,2826,1
7509, 14802,0
3274,14489,1
3274, 911,0
34667,7876,1
34667, 16578,0
38999,7608,1
38999, 6829,0
10450,11828,1
10450, 14863,0
33877,6971,1
33877, 10559,0
11750,18581,1
11750, 18525,0
46239,16288,1
46239, 11475,0
4686,8269,1
4686, 12702,0
24431,6759,1
24431, 1911,0
39558,19188,1
39558, 14800,0
10026,10025,1
10026, 13791,0
29802,19574,1
29802,2448,0
28492,8324,1
28492, 1695,0
45307,13254,1
45307, 4924,0
46363,13739,1
46363,4703,0
44681,3170,1
44681,12565,0
43964,14791,1
43964, 15945,0
3982,6020,1
3982, 7976,0
49803,7847,1
49803, 9199,0
11498,12846,1
11498, 5482,0
48095,2969,1
48095, 4016,0
49836,8104,1
49836, 3762,0
3648,8281,1
3648, 7226,0
36162,19047,1
36162, 15476,0
1231,11437,1
1231, 5117,0
18322,17206,1
18322, 9185,0
889,18224,1
889, 10126,0
19871,5413,1
19871, 12210,0
12456,7548,1
12456, 17409,0
31899,12205,1
31899, 11736,0
44379,12327,1
44379, 17175,0
29523,8109,1
29523, 17384,0
38910,2247,1
38910, 10996,0
29812,9044,1
29812, 12100,0
1158,90,1
1158, 4920,0
12889,10955,1
12889, 18535,0
34357,9512,1
34357, 6810,0
4905,10323,1
4905, 14151,0
22126,3614,1
22126,18234,0
6757,10591,1
6757, 5793,0
31749,6666,1
31749, 5836,0
13876,8205,1
13876, 4585,0
40180,11539,1
40180, 15376,0
41041,14208,1
41041, 5298,0
49674,15498,1
49674, 10746,0
38843,16675,1
38843, 11778,0
32428,6903,1
32428, 11995,0
28871,5935,1
28871, 14123,0
48591,10967,1
48591, 14981,0
795,5759,1
795, 19656,0
26136,3413,1
26136, 11896,0
29633,9553,1
29633, 19192,0
31255,5356,1
31255, 10558,0
13262,18023,1
13262, 13136,0
5127,16569,1
5127, 3564,0
3836,15533,1
3836, 11054,0
33820,6586,1
33820, 13115,0
35606,18167,1
35606, 10655,0
8986,18246,1
8986, 11634,0
21821,1411,1
21821, 15132,0
34418,15871,1
34418, 95,0
6626,12941,1
6626, 834,0
33876,18392,1
33876, 9412,0
19100,10315,1
19100, 1284,0
15106,10112,1
15106, 11858,0
25841,8793,1
25841, 11241,0
15612,4232,1
15612, 3439,0
41130,6310,1
41130, 13602,0
13626,5946,1
13626, 13694,0
43590,2965,1
43590, 14924,0
32261,14272,1
32261, 3657,0
25192,10824,1
25192, 17125,0
8374,19385,1
8374, 403,0
16266,4871,1
16266, 160,0
42862,17081,1
42862, 16351,0
22160,14223,1
22160, 2115,0
13553,4611,1
13553, 5228,0
37840,2594,1
37840, 18183,0
19010,9492,1
19010, 10797,0
3057,2884,1
3057, 3179,0
20099,6015,1
20099, 15389,0
32829,3614,1
32829, 10682,0
34725,8836,1
34725, 1408,0
14569,17396,1
14569, 9513,0
21812,775,1
21812, 4281,0
23829,16675,1
23829, 1152,0
21488,1411,1
21488, 17594,0
35969,1229,1
35969, 15739,0
695,11437,1
695, 7714,0
4544,16462,1
4544, 16629,0
4924,7440,1
4924, 8086,0
45049,10475,1
45049, 17005,0
29984,3947,1
29984, 12209,0
671,6369,1
671, 17343,0
6963,8636,1
6963, 12983,0
16166,11437,1
16166, 16288,0
2790,18781,1
2790, 18482,0
1116,7962,1
1116, 14552,0
29223,15466,1
29223, 17527,0
7844,3614,1
7844, 18914,0
35343,12495,1
35343, 19664,0
41743,18849,1
41743, 7044,0
10593,14116,1
10593, 12983,0
16336,18980,1
16336, 19082,0
19678,13173,1
19678, 7908,0
24341,16349,1
24341, 17030,0
20516,4627,1
20516, 19168,0
40301,3970,1
40301, 19335,0
21774,2775,1
21774, 770,0
39965,14682,1
39965, 3346,0
17898,7317,1
17898, 13594,0
30367,1602,1
30367, 12358,0
31156,11462,1
31156, 6146,0
8701,3828,1
8701, 19617,0
2706,2825,1
2706, 6909,0
27917,3293,1
27917, 7044,0
7136,18224,1
7136, 19465,0
42302,835,1
42302, 12843,0
14831,14032,1
14831, 16258,0
19900,776,1
19900, 4563,0
8449,19489,1
8449, 1870,0
20569,17671,1
20569, 7253,0
8334,776,1
8334, 1175,0
45143,8096,1
45143, 16539,0
13496,3293,1
13496, 3960,0
19060,6983,1
19060, 8910,0
46308,2137,1
46308, 9739,0
45598,17338,1
45598, 2054,0
29842,13738,1
29842, 13425,0
28525,13072,1
28525, 14057,0
11450,1745,1
11450, 9273,0
40795,10939,1
40795, 16084,0
25370,9961,1
25370,3992,0
7967,177,1
7967,3627,0
27442,2555,1
27442, 5924,0
7832,226,1
7832, 17958,0
49995,19439,1
49995, 9380,0
44846,11065,1
44846,12195,0
49210,3485,1
49210, 18498,0
15253,7383,1
15253, 15777,0
18896,11743,1
18896, 7694,0
15860,1451,1
15860, 13288,0
33832,4149,1
33832,19328,0
6239,4896,1
6239, 4948,0
18104,2870,1
18104, 362,0
40663,6299,1
40663, 18716,0
18088,9208,1
18088, 2815,0
38471,16625,1
38471, 12770,0
20285,18486,1
20285, 11277,0
34873,7695,1
34873, 16409,0
38072,3167,1
38072, 7255,0
10717,19307,1
10717, 13418,0
30753,1261,1
30753, 1186,0
38318,15363,1
38318, 10284,0
32219,5401,1
32219, 6674,0
39027,13738,1
39027, 12207,0
49758,1974,1
49758, 7631,0
47333,19100,1
47333, 18926,0
28066,15955,1
28066,8214,0
7633,16777,1
7633, 17597,0
22905,90,1
22905, 15947,0
48512,12593,1
48512, 12826,0
36530,7905,1
36530, 13182,0
36243,4524,1
36243, 1314,0
6401,17099,1
6401, 2766,0
49577,10678,1
49577, 57,0
44787,6994,1
44787, 14638,0
49294,1327,1
49294, 8051,0
13960,12361,1
13960, 16893,0
16859,17338,1
16859, 1456,0
5529,16316,1
5529, 4099,0
41470,19188,1
41470, 5027,0
35652,12327,1
35652, 1043,0
22547,18488,1
22547, 90,0
27316,17010,1
27316, 200,0
42483,3259,1
42483, 1882,0
32675,15312,1
32675, 728,0
33792,16586,1
33792, 15890,0
42843,4900,1
42843, 7288,0
48522,19574,1
48522, 11086,0
44865,15955,1
44865, 6845,0
18688,3503,1
18688, 3985,0
49357,8263,1
49357, 13809,0
35790,15816,1
35790, 14145,0
21521,19566,1
21521, 10558,0
39937,1926,1
39937, 5093,0
6617,15679,1
6617, 8685,0
37790,15564,1
37790, 2787,0
10494,6126,1
10494, 2060,0
14474,14332,1
14474, 626,0
4109,680,1
4109, 16409,0
26724,3394,1
26724, 10301,0
13561,14424,1
13561, 8986,0
29796,4123,1
29796,2846,0
2025,6126,1
2025, 16560,0
19549,19571,1
19549, 7575,0
14412,2303,1
14412, 17997,0
35019,7834,1
35019, 9477,0
21237,1000,1
21237, 17259,0
38682,5308,1
38682, 2826,0
47108,9051,1
47108, 17280,0
17235,8085,1
17235, 11230,0
17831,420,1
17831, 6801,0
9727,14223,1
9727, 16842,0
25679,8793,1
25679, 2106,0
15225,9334,1
15225, 11753,0
46465,5789,1
46465, 10490,0
33861,8836,1
33861, 8692,0
12072,6903,1
12072, 6754,0
43750,4156,1
43750, 17189,0
36757,19648,1
36757, 16294,0
8344,6471,1
8344, 13161,0
1336,16828,1
1336, 16125,0
39921,17223,1
39921, 14131,0
41826,8336,1
41826, 8150,0
35028,8016,1
35028, 12952,0
24086,8447,1
24086, 16020,0
5339,10754,1
5339, 5111,0
31640,3828,1
31640, 659,0
14507,270,1
14507, 2414,0
33890,14234,1
33890, 9834,0
17174,3786,1
17174, 12846,0
30456,12327,1
30456, 8262,0
49260,18528,1
49260, 12763,0
28199,17766,1
28199, 233,0
32065,14054,1
32065, 3984,0
9192,8995,1
9192, 7998,0
28330,2608,1
28330, 17093,0
7556,17523,1
7556, 17063,0
245,9075,1
245, 12576,0
47585,16236,1
47585, 8619,0
27693,16794,1
27693, 6186,0
9725,19126,1
9725, 17862,0
38949,1106,1
38949, 18946,0
48151,1463,1
48151, 13521,0
21697,123,1
21697, 441,0
30847,19654,1
30847, 4130,0
32454,5739,1
32454, 2032,0
27540,14842,1
27540, 4019,0
47824,16209,1
47824, 12948,0
36218,4023,1
36218, 6770,0
45045,6104,1
45045, 6738,0
33754,6427,1
33754, 11865,0
35769,15301,1
35769, 6282,0
32424,9403,1
32424,2344,0
30726,19649,1
30726, 8559,0
16612,5578,1
16612, 13658,0
1338,3233,1
1338, 13222,0
13286,5401,1
13286, 11044,0
28863,8678,1
28863, 4957,0
46245,11607,1
46245, 10119,0
6127,12073,1
6127, 10539,0
35483,15162,1
35483, 11992,0
7559,54,1
7559, 2702,0
17145,3889,1
17145, 13480,0
9817,18429,1
9817, 10489,0
46641,7149,1
46641, 17659,0
29278,13012,1
29278, 18339,0
12702,15457,1
12702, 13374,0
45181,185,1
45181, 2877,0
11591,6292,1
11591, 12005,0
42286,1440,1
42286, 9054,0
1031,17437,1
1031, 12696,0
48426,9384,1
48426, 10863,0
16955,3268,1
16955, 7930,0
647,9063,1
647, 17885,0
32487,8110,1
32487, 11148,0
23268,18066,1
23268, 7799,0
29308,2870,1
29308, 17656,0
31080,18880,1
31080, 17079,0
11065,2969,1
11065, 18144,0
42896,17063,1
42896, 1386,0
10510,14112,1
10510, 790,0
8073,3293,1
8073, 8426,0
26656,15363,1
26656, 7101,0
39149,12294,1
39149, 17171,0
23132,15262,1
23132, 18965,0
37335,10804,1
37335, 19302,0
8965,11889,1
8965, 11803,0
23335,12146,1
23335, 13841,0
15681,18558,1
15681, 18198,0
39884,19328,1
39884, 11461,0
36558,7383,1
36558, 5409,0
24907,4578,1
24907, 1501,0
11025,54,1
11025, 2253,0
32453,1075,1
32453, 373,0
47036,3614,1
47036, 5144,0
40975,9002,1
40975, 19681,0
20147,17959,1
20147, 6108,0
23408,12241,1
23408, 4023,0
41841,15132,1
41841, 18337,0
22713,15175,1
22713, 10763,0
835,3614,1
835, 8490,0
13166,12565,1
13166, 8445,0
28405,2104,1
28405, 3627,0
6710,15816,1
6710, 12049,0
10499,3485,1
10499, 18906,0
31215,4871,1
31215, 10672,0
975,11103,1
975, 14799,0
35894,10697,1
35894, 2459,0
4508,8693,1
4508, 4033,0
21633,16255,1
21633, 19565,0
49830,9836,1
49830, 17884,0
37120,7548,1
37120, 11304,0
32272,11924,1
32272, 6481,0
12785,17569,1
12785, 13623,0
31851,11419,1
31851,5778,0
35304,12160,1
35304, 7418,0
49269,8901,1
49269, 2071,0
11141,19385,1
11141, 15950,0
21387,14322,1
21387, 9992,0
20233,12953,1
20233, 13199,0
12651,52,1
12651, 4277,0
23718,10314,1
23718, 18682,0
30734,3614,1
30734, 6245,0
14377,2007,1
14377, 6837,0
48590,10665,1
48590, 15758,0
49719,13356,1
49719, 706,0
19008,10126,1
19008, 614,0
19217,7767,1
19217, 1640,0
41937,3998,1
41937, 10786,0
1885,4509,1
1885, 7751,0
23296,7767,1
23296, 17296,0
30386,14414,1
30386, 14829,0
13407,15761,1
13407, 1130,0
32011,19549,1
32011, 906,0
11505,5757,1
11505, 12273,0
39781,17790,1
39781, 3725,0
768,19459,1
768, 16978,0
29447,16020,1
29447, 8993,0
13877,5274,1
13877, 10785,0
3390,17255,1
3390, 7255,0
21528,5666,1
21528, 3231,0
33945,17079,1
33945, 12118,0
32129,16255,1
32129, 19358,0
42953,13829,1
42953, 15417,0
23611,9938,1
23611, 12227,0
42607,17223,1
42607, 16909,0
38468,832,1
38468, 2543,0
44573,18418,1
44573, 2308,0
4779,12073,1
4779, 14009,0
10585,3236,1
10585, 16186,0
21394,3851,1
21394, 8649,0
35405,4997,1
35405, 15881,0
16837,2770,1
16837, 10635,0
35315,15362,1
35315, 14541,0
27205,5155,1
27205, 4455,0
11476,14116,1
11476, 2489,0
674,2493,1
674, 10058,0
48832,11148,1
48832, 18983,0
46202,4838,1
46202, 6050,0
11789,3839,1
11789, 8520,0
44947,18224,1
44947, 13983,0
381,14920,1
381, 3549,0
27565,16398,1
27565, 5239,0
11095,17178,1
11095, 14900,0
18594,11890,1
18594, 6374,0
2377,18303,1
2377, 4133,0
8232,8568,1
8232, 14270,0
11695,10314,1
11695, 16069,0
34123,4029,1
34123, 6116,0
46881,2663,1
46881, 21,0
10970,7207,1
10970, 14736,0
44290,9800,1
44290, 13851,0
6717,9373,1
6717, 13989,0
4369,19549,1
4369, 6329,0
11850,1782,1
11850, 3705,0
43813,19065,1
43813, 4086,0
9209,6015,1
9209, 17205,0
15792,4870,1
15792, 13739,0
6854,18730,1
6854, 15576,0
12272,19369,1
12272, 2010,0
666,7575,1
666, 7192,0
41752,5572,1
41752, 19001,0
34892,18480,1
34892, 14658,0
36080,13521,1
36080, 7896,0
37830,15673,1
37830, 9616,0
27911,265,1
27911, 3639,0
18557,3786,1
18557, 1662,0
44401,19385,1
44401, 17097,0
20673,16594,1
20673,8013,0
41282,11924,1
41282, 9800,0
47414,5722,1
47414, 364,0
1162,6074,1
1162, 8855,0
2317,15841,1
2317, 7939,0
27918,8638,1
27918, 16232,0
21398,18270,1
21398, 2013,0
23987,11517,1
23987, 15424,0
15306,14994,1
15306, 10860,0
14137,3895,1
14137, 17905,0
8521,18556,1
8521, 19459,0
35795,14345,1
35795, 2364,0
26147,9517,1
26147, 8569,0
44155,2573,1
44155, 9593,0
35236,5802,1
35236, 7583,0
21213,14513,1
21213,3767,0
44025,11536,1
44025, 18475,0
46084,17204,1
46084, 18204,0
12395,15109,1
12395, 17640,0
3952,7034,1
3952, 1177,0
24990,7552,1
24990, 13694,0
25383,9579,1
25383, 9342,0
537,504,1
537, 1011,0
2668,17269,1
2668, 18957,0
36609,3821,1
36609, 17163,0
20927,18606,1
20927, 9184,0
34570,15363,1
34570, 8073,0
22122,1422,1
22122, 4055,0
33492,9913,1
33492, 18288,0
42312,6893,1
42312, 14924,0
5792,19038,1
5792, 18965,0
25498,17974,1
25498, 4851,0
42871,4627,1
42871, 11402,0
8421,13568,1
8421, 6381,0
42620,19088,1
42620, 13492,0
2027,15955,1
2027, 17280,0
18452,10923,1
18452, 17206,0
41788,14547,1
41788, 9728,0
39145,4870,1
39145, 10039,0
4909,9215,1
4909, 15877,0
32690,12827,1
32690, 1974,0
37816,11430,1
37816, 9350,0
49683,18818,1
49683, 3973,0
7824,11948,1
7824, 8500,0
18911,19217,1
18911, 6679,0
45684,3466,1
45684, 1538,0
44648,17946,1
44648, 1673,0
7909,11726,1
7909, 771,0
19287,14234,1
19287, 8049,0
18249,4581,1
18249, 18013,0
22853,2633,1
22853, 18566,0
7806,3851,1
7806, 3759,0
13754,10311,1
13754, 12049,0
24358,15927,1
24358, 2386,0
45652,12327,1
45652, 3235,0
29712,14433,1
29712, 12278,0
5304,3828,1
5304, 10105,0
8626,14049,1
8626, 6303,0
22245,12418,1
22245, 5203,0
45751,14023,1
45751, 16174,0
46409,18321,1
46409, 16794,0
23190,11097,1
23190, 19476,0
2384,5573,1
2384, 6583,0
22072,14187,1
22072, 17091,0
34719,3811,1
34719, 15136,0
36997,8452,1
36997, 14818,0
2534,18617,1
2534, 18023,0
31175,6369,1
31175, 3951,0
8888,17974,1
8888, 7962,0
1308,13576,1
1308,1621,0
13516,6814,1
13516, 19688,0
29017,3824,1
29017, 18992,0
4281,16209,1
4281, 18967,0
38284,776,1
38284, 12910,0
22398,13934,1
22398, 2864,0
8121,8294,1
8121, 10833,0
21673,7048,1
21673, 6757,0
40809,6883,1
40809, 10770,0
45127,3966,1
45127, 14223,0
8636,2023,1
8636, 19059,0
44677,9128,1
44677, 11630,0
19276,15806,1
19276, 2344,0
5563,10146,1
5563, 464,0
9117,2767,1
9117, 1549,0
31455,4903,1
31455, 13998,0
28337,15652,1
28337, 12801,0
27660,11509,1
27660, 11744,0
1858,11889,1
1858, 4238,0
34791,16964,1
34791,5197,0
49126,10152,1
49126,5161,0
48997,3606,1
48997, 12230,0
37594,8085,1
37594, 7963,0
30275,16924,1
30275, 10773,0
3968,6814,1
3968, 14411,0
31521,8836,1
31521, 16225,0
6305,12424,1
6305, 9691,0
14458,10112,1
14458, 11006,0
4560,18179,1
4560, 14833,0
576,5432,1
576, 2967,0
15198,15807,1
15198, 9660,0
33961,4943,1
33961, 5112,0
20191,11607,1
20191, 4115,0
5872,6376,1
5872, 13657,0
41150,9106,1
41150, 6660,0
12093,4385,1
12093, 8484,0
27990,6631,1
27990,14950,0
12948,11437,1
12948, 13118,0
37913,7437,1
37913,6761,0
45791,10451,1
45791, 5510,0
25561,6505,1
25561, 9667,0
23276,11920,1
23276, 9495,0
810,1575,1
810, 5042,0
26465,12327,1
26465, 8686,0
29463,14754,1
29463, 5434,0
14887,7809,1
14887, 11199,0
23167,8085,1
23167, 17609,0
18548,10732,1
18548, 19728,0
33892,12474,1
33892, 19494,0
13243,1364,1
13243, 10533,0
44921,5573,1
44921, 17074,0
45505,6879,1
45505, 7576,0
28745,3240,1
28745, 14589,0
49117,9696,1
49117, 14066,0
30874,13811,1
30874, 8128,0
16929,3614,1
16929, 19257,0
38323,905,1
38323, 13390,0
41798,10638,1
41798, 3216,0
10671,6839,1
10671, 7668,0
47078,17318,1
47078, 14023,0
18672,9128,1
18672, 8913,0
29543,15931,1
29543, 18708,0
25426,4134,1
25426, 2629,0
6174,19276,1
6174, 14746,0
29442,17590,1
29442, 15675,0
26142,5572,1
26142, 10567,0
31425,11437,1
31425, 12602,0
25023,11297,1
25023, 6839,0
12201,7079,1
12201, 4121,0
16715,5413,1
16715, 18001,0
4427,2313,1
4427, 14410,0
43671,5911,1
43671,15982,0
14724,6136,1
14724, 10551,0
12852,3405,1
12852, 4414,0
41757,12418,1
41757, 11200,0
41139,7607,1
41139, 1303,0
1871,19644,1
1871, 1601,0
25134,7208,1
25134, 15044,0
2335,7367,1
2335, 6089,0
23372,657,1
23372, 14244,0
39979,5595,1
39979, 1279,0
3454,11175,1
3454, 6311,0
30869,12659,1
30869, 10676,0
5057,12827,1
5057, 15784,0
44344,963,1
44344, 9864,0
32784,18303,1
32784, 6245,0
21454,11839,1
21454, 16778,0
36598,6167,1
36598, 3359,0
1815,3748,1
1815, 5425,0
2695,7683,1
2695, 9187,0
44395,13808,1
44395, 4628,0
24641,11866,1
24641, 10717,0
31298,10057,1
31298, 6872,0
35727,6349,1
35727, 11044,0
9971,13809,1
9971, 13934,0
1739,18486,1
1739, 17864,0
49400,16981,1
49400, 16209,0
2487,2,1
2487, 10638,0
21343,15363,1
21343, 18938,0
21145,1133,1
21145, 11089,0
20,16199,1
20, 15059,0
23639,16855,1
23639, 17426,0
14941,14620,1
14941, 16472,0
45715,15372,1
45715, 10955,0
37144,10678,1
37144, 14124,0
40205,3631,1
40205, 9492,0
22014,11277,1
22014, 15359,0
36658,11726,1
36658, 9034,0
11931,10327,1
11931, 4305,0
42168,16653,1
42168, 7522,0
32330,10513,1
32330, 9178,0
2729,14838,1
2729, 10165,0
29375,3705,1
29375, 4641,0
49727,4473,1
49727, 7155,0
29428,16020,1
29428, 3888,0
41202,13929,1
41202, 3491,0
40502,18787,1
